week,lat_bin,lon_bin,flash_count
2024-05-27,20.0,-71.0,5
2024-05-27,20.5,-90.0,5
2024-05-27,20.5,-88.0,9
2024-05-27,20.5,-87.0,5
2024-05-27,20.5,-82.0,10
2024-05-27,20.5,-81.0,8
2024-05-27,20.5,-80.5,9
2024-05-27,20.5,-80.0,5
2024-05-27,20.5,-77.5,7
2024-05-27,21.0,-86.5,5
2024-05-27,21.0,-85.5,7
2024-05-27,21.0,-84.0,6
2024-05-27,21.0,-82.5,8
2024-05-27,21.0,-81.5,6
2024-05-27,21.0,-80.5,8
2024-05-27,21.0,-80.0,6
2024-05-27,21.0,-77.5,5
2024-05-27,21.0,-76.5,5
2024-05-27,21.0,-75.5,5
2024-05-27,21.5,-86.5,5
2024-05-27,21.5,-85.5,14
2024-05-27,21.5,-85.0,8
2024-05-27,21.5,-84.5,9
2024-05-27,21.5,-83.0,19
2024-05-27,21.5,-82.5,5
2024-05-27,21.5,-82.0,10
2024-05-27,21.5,-81.0,10
2024-05-27,21.5,-80.0,17
2024-05-27,21.5,-79.5,11
2024-05-27,21.5,-79.0,10
2024-05-27,21.5,-78.0,6
2024-05-27,21.5,-77.0,7
2024-05-27,22.0,-92.0,5
2024-05-27,22.0,-90.5,5
2024-05-27,22.0,-89.0,5
2024-05-27,22.0,-88.0,11
2024-05-27,22.0,-87.0,5
2024-05-27,22.0,-86.5,6
2024-05-27,22.0,-86.0,9
2024-05-27,22.0,-85.5,13
2024-05-27,22.0,-85.0,6
2024-05-27,22.0,-84.5,12
2024-05-27,22.0,-84.0,7
2024-05-27,22.0,-83.5,15
2024-05-27,22.0,-82.5,9
2024-05-27,22.0,-81.5,10
2024-05-27,22.0,-81.0,8
2024-05-27,22.0,-80.0,5
2024-05-27,22.5,-89.0,5
2024-05-27,22.5,-87.5,8
2024-05-27,22.5,-87.0,14
2024-05-27,22.5,-86.5,6
2024-05-27,22.5,-86.0,11
2024-05-27,22.5,-85.5,10
2024-05-27,22.5,-84.5,5
2024-05-27,22.5,-84.0,5
2024-05-27,22.5,-83.5,10
2024-05-27,22.5,-83.0,7
2024-05-27,22.5,-82.5,10
2024-05-27,22.5,-81.5,15
2024-05-27,22.5,-81.0,16
2024-05-27,22.5,-80.5,11
2024-05-27,22.5,-80.0,13
2024-05-27,22.5,-79.5,22
2024-05-27,22.5,-79.0,8
2024-05-27,22.5,-78.5,10
2024-05-27,22.5,-77.5,8
2024-05-27,23.0,-110.0,6
2024-05-27,23.0,-93.0,8
2024-05-27,23.0,-91.0,5
2024-05-27,23.0,-90.0,8
2024-05-27,23.0,-86.0,8
2024-05-27,23.0,-85.5,23
2024-05-27,23.0,-84.5,17
2024-05-27,23.0,-84.0,10
2024-05-27,23.0,-83.5,11
2024-05-27,23.0,-82.5,11
2024-05-27,23.0,-82.0,7
2024-05-27,23.0,-81.0,24
2024-05-27,23.0,-80.5,20
2024-05-27,23.0,-80.0,6
2024-05-27,23.0,-79.5,25
2024-05-27,23.0,-79.0,14
2024-05-27,23.0,-78.5,20
2024-05-27,23.0,-77.0,5
2024-05-27,23.0,-75.0,7
2024-05-27,23.5,-93.0,7
2024-05-27,23.5,-92.0,13
2024-05-27,23.5,-90.5,7
2024-05-27,23.5,-90.0,5
2024-05-27,23.5,-88.0,9
2024-05-27,23.5,-87.5,7
2024-05-27,23.5,-87.0,36
2024-05-27,23.5,-85.5,18
2024-05-27,23.5,-85.0,23
2024-05-27,23.5,-84.5,29
2024-05-27,23.5,-84.0,6
2024-05-27,23.5,-83.5,5
2024-05-27,23.5,-83.0,10
2024-05-27,23.5,-82.5,13
2024-05-27,23.5,-82.0,21
2024-05-27,23.5,-81.5,14
2024-05-27,23.5,-81.0,12
2024-05-27,23.5,-80.5,26
2024-05-27,23.5,-80.0,30
2024-05-27,23.5,-79.5,10
2024-05-27,23.5,-79.0,32
2024-05-27,23.5,-78.5,12
2024-05-27,23.5,-78.0,7
2024-05-27,23.5,-77.5,10
2024-05-27,23.5,-77.0,15
2024-05-27,23.5,-76.5,7
2024-05-27,23.5,-75.5,6
2024-05-27,24.0,-105.0,5
2024-05-27,24.0,-96.0,12
2024-05-27,24.0,-95.0,8
2024-05-27,24.0,-94.0,8
2024-05-27,24.0,-93.0,6
2024-05-27,24.0,-92.5,9
2024-05-27,24.0,-90.5,10
2024-05-27,24.0,-90.0,17
2024-05-27,24.0,-89.0,6
2024-05-27,24.0,-88.5,6
2024-05-27,24.0,-88.0,18
2024-05-27,24.0,-87.5,12
2024-05-27,24.0,-87.0,13
2024-05-27,24.0,-86.5,20
2024-05-27,24.0,-85.5,8
2024-05-27,24.0,-85.0,16
2024-05-27,24.0,-84.5,32
2024-05-27,24.0,-84.0,17
2024-05-27,24.0,-83.5,16
2024-05-27,24.0,-83.0,16
2024-05-27,24.0,-82.5,21
2024-05-27,24.0,-82.0,14
2024-05-27,24.0,-81.5,10
2024-05-27,24.0,-80.5,16
2024-05-27,24.0,-80.0,22
2024-05-27,24.0,-79.5,19
2024-05-27,24.0,-79.0,23
2024-05-27,24.0,-78.5,14
2024-05-27,24.0,-78.0,13
2024-05-27,24.0,-77.5,12
2024-05-27,24.0,-76.5,8
2024-05-27,24.0,-76.0,5
2024-05-27,24.0,-74.0,5
2024-05-27,24.0,-73.5,8
2024-05-27,24.5,-106.5,11
2024-05-27,24.5,-102.5,6
2024-05-27,24.5,-101.0,5
2024-05-27,24.5,-100.5,7
2024-05-27,24.5,-100.0,5
2024-05-27,24.5,-99.5,7
2024-05-27,24.5,-97.5,5
2024-05-27,24.5,-95.0,9
2024-05-27,24.5,-94.5,7
2024-05-27,24.5,-94.0,5
2024-05-27,24.5,-91.5,7
2024-05-27,24.5,-90.0,13
2024-05-27,24.5,-89.5,8
2024-05-27,24.5,-89.0,13
2024-05-27,24.5,-88.5,19
2024-05-27,24.5,-86.5,14
2024-05-27,24.5,-86.0,11
2024-05-27,24.5,-85.5,15
2024-05-27,24.5,-85.0,20
2024-05-27,24.5,-84.5,14
2024-05-27,24.5,-84.0,14
2024-05-27,24.5,-83.5,7
2024-05-27,24.5,-83.0,18
2024-05-27,24.5,-82.5,10
2024-05-27,24.5,-82.0,12
2024-05-27,24.5,-81.5,13
2024-05-27,24.5,-80.5,16
2024-05-27,24.5,-80.0,18
2024-05-27,24.5,-79.0,22
2024-05-27,24.5,-78.5,6
2024-05-27,24.5,-78.0,20
2024-05-27,24.5,-77.0,30
2024-05-27,24.5,-76.0,18
2024-05-27,24.5,-75.0,10
2024-05-27,24.5,-73.5,7
2024-05-27,24.5,-71.5,5
2024-05-27,25.0,-108.0,5
2024-05-27,25.0,-107.5,6
2024-05-27,25.0,-103.5,14
2024-05-27,25.0,-101.5,5
2024-05-27,25.0,-101.0,11
2024-05-27,25.0,-100.0,7
2024-05-27,25.0,-99.0,5
2024-05-27,25.0,-98.5,7
2024-05-27,25.0,-97.5,15
2024-05-27,25.0,-94.0,9
2024-05-27,25.0,-93.0,8
2024-05-27,25.0,-92.5,12
2024-05-27,25.0,-92.0,9
2024-05-27,25.0,-91.5,14
2024-05-27,25.0,-91.0,6
2024-05-27,25.0,-90.5,17
2024-05-27,25.0,-90.0,11
2024-05-27,25.0,-89.5,7
2024-05-27,25.0,-89.0,8
2024-05-27,25.0,-88.5,21
2024-05-27,25.0,-87.5,33
2024-05-27,25.0,-87.0,5
2024-05-27,25.0,-86.5,7
2024-05-27,25.0,-86.0,32
2024-05-27,25.0,-85.5,7
2024-05-27,25.0,-85.0,37
2024-05-27,25.0,-84.5,22
2024-05-27,25.0,-84.0,11
2024-05-27,25.0,-83.5,20
2024-05-27,25.0,-83.0,18
2024-05-27,25.0,-82.5,33
2024-05-27,25.0,-81.0,17
2024-05-27,25.0,-80.5,11
2024-05-27,25.0,-80.0,9
2024-05-27,25.0,-79.5,23
2024-05-27,25.0,-79.0,16
2024-05-27,25.0,-78.5,19
2024-05-27,25.0,-78.0,26
2024-05-27,25.0,-77.5,5
2024-05-27,25.0,-77.0,13
2024-05-27,25.0,-76.5,14
2024-05-27,25.0,-76.0,9
2024-05-27,25.0,-75.5,13
2024-05-27,25.0,-75.0,8
2024-05-27,25.0,-74.5,12
2024-05-27,25.0,-74.0,6
2024-05-27,25.0,-73.5,8
2024-05-27,25.0,-72.5,6
2024-05-27,25.0,-72.0,5
2024-05-27,25.0,-70.5,5
2024-05-27,25.0,-70.0,7
2024-05-27,25.5,-110.5,7
2024-05-27,25.5,-103.0,10
2024-05-27,25.5,-102.0,5
2024-05-27,25.5,-101.5,6
2024-05-27,25.5,-100.5,5
2024-05-27,25.5,-99.5,12
2024-05-27,25.5,-99.0,11
2024-05-27,25.5,-98.5,8
2024-05-27,25.5,-98.0,9
2024-05-27,25.5,-97.0,26
2024-05-27,25.5,-96.0,7
2024-05-27,25.5,-95.0,11
2024-05-27,25.5,-93.5,11
2024-05-27,25.5,-93.0,6
2024-05-27,25.5,-91.0,16
2024-05-27,25.5,-90.5,7
2024-05-27,25.5,-90.0,10
2024-05-27,25.5,-89.5,16
2024-05-27,25.5,-89.0,17
2024-05-27,25.5,-88.5,8
2024-05-27,25.5,-88.0,28
2024-05-27,25.5,-87.5,9
2024-05-27,25.5,-87.0,21
2024-05-27,25.5,-86.5,19
2024-05-27,25.5,-86.0,16
2024-05-27,25.5,-85.5,5
2024-05-27,25.5,-85.0,11
2024-05-27,25.5,-84.5,63
2024-05-27,25.5,-84.0,23
2024-05-27,25.5,-83.5,25
2024-05-27,25.5,-83.0,17
2024-05-27,25.5,-82.5,22
2024-05-27,25.5,-82.0,36
2024-05-27,25.5,-81.5,40
2024-05-27,25.5,-81.0,56
2024-05-27,25.5,-80.5,15
2024-05-27,25.5,-80.0,18
2024-05-27,25.5,-79.5,22
2024-05-27,25.5,-79.0,39
2024-05-27,25.5,-78.5,31
2024-05-27,25.5,-78.0,17
2024-05-27,25.5,-77.5,24
2024-05-27,25.5,-77.0,11
2024-05-27,25.5,-76.5,15
2024-05-27,25.5,-76.0,13
2024-05-27,25.5,-75.0,5
2024-05-27,25.5,-74.5,8
2024-05-27,25.5,-74.0,8
2024-05-27,25.5,-73.5,10
2024-05-27,25.5,-71.0,6
2024-05-27,26.0,-108.5,9
2024-05-27,26.0,-106.0,5
2024-05-27,26.0,-105.5,7
2024-05-27,26.0,-104.5,8
2024-05-27,26.0,-103.0,5
2024-05-27,26.0,-102.5,5
2024-05-27,26.0,-101.5,11
2024-05-27,26.0,-101.0,10
2024-05-27,26.0,-100.5,8
2024-05-27,26.0,-100.0,5
2024-05-27,26.0,-99.0,5
2024-05-27,26.0,-97.5,7
2024-05-27,26.0,-97.0,10
2024-05-27,26.0,-96.5,13
2024-05-27,26.0,-96.0,6
2024-05-27,26.0,-94.5,17
2024-05-27,26.0,-94.0,30
2024-05-27,26.0,-93.5,15
2024-05-27,26.0,-93.0,14
2024-05-27,26.0,-92.5,7
2024-05-27,26.0,-92.0,16
2024-05-27,26.0,-90.5,8
2024-05-27,26.0,-89.5,14
2024-05-27,26.0,-89.0,21
2024-05-27,26.0,-88.5,7
2024-05-27,26.0,-88.0,27
2024-05-27,26.0,-87.5,37
2024-05-27,26.0,-87.0,22
2024-05-27,26.0,-86.5,20
2024-05-27,26.0,-86.0,31
2024-05-27,26.0,-85.5,6
2024-05-27,26.0,-85.0,38
2024-05-27,26.0,-84.5,16
2024-05-27,26.0,-84.0,21
2024-05-27,26.0,-83.5,12
2024-05-27,26.0,-83.0,8
2024-05-27,26.0,-82.5,50
2024-05-27,26.0,-82.0,53
2024-05-27,26.0,-81.5,47
2024-05-27,26.0,-81.0,42
2024-05-27,26.0,-80.5,13
2024-05-27,26.0,-80.0,21
2024-05-27,26.0,-79.5,58
2024-05-27,26.0,-79.0,8
2024-05-27,26.0,-78.5,6
2024-05-27,26.0,-78.0,10
2024-05-27,26.0,-77.0,23
2024-05-27,26.0,-76.0,21
2024-05-27,26.0,-75.5,6
2024-05-27,26.0,-75.0,12
2024-05-27,26.0,-74.5,8
2024-05-27,26.0,-74.0,12
2024-05-27,26.0,-73.5,5
2024-05-27,26.0,-73.0,8
2024-05-27,26.0,-72.0,6
2024-05-27,26.5,-113.0,7
2024-05-27,26.5,-108.0,10
2024-05-27,26.5,-105.5,13
2024-05-27,26.5,-105.0,9
2024-05-27,26.5,-103.5,7
2024-05-27,26.5,-103.0,6
2024-05-27,26.5,-102.5,8
2024-05-27,26.5,-102.0,7
2024-05-27,26.5,-101.5,7
2024-05-27,26.5,-100.0,14
2024-05-27,26.5,-99.0,10
2024-05-27,26.5,-98.5,11
2024-05-27,26.5,-97.0,6
2024-05-27,26.5,-96.5,18
2024-05-27,26.5,-96.0,5
2024-05-27,26.5,-95.5,11
2024-05-27,26.5,-94.0,7
2024-05-27,26.5,-93.5,8
2024-05-27,26.5,-92.5,7
2024-05-27,26.5,-92.0,27
2024-05-27,26.5,-91.0,11
2024-05-27,26.5,-90.5,12
2024-05-27,26.5,-90.0,25
2024-05-27,26.5,-89.5,28
2024-05-27,26.5,-89.0,9
2024-05-27,26.5,-88.5,46
2024-05-27,26.5,-88.0,12
2024-05-27,26.5,-87.5,16
2024-05-27,26.5,-87.0,6
2024-05-27,26.5,-86.5,15
2024-05-27,26.5,-86.0,59
2024-05-27,26.5,-85.5,66
2024-05-27,26.5,-85.0,12
2024-05-27,26.5,-84.5,19
2024-05-27,26.5,-84.0,22
2024-05-27,26.5,-83.5,8
2024-05-27,26.5,-83.0,18
2024-05-27,26.5,-82.5,24
2024-05-27,26.5,-82.0,39
2024-05-27,26.5,-81.5,8
2024-05-27,26.5,-81.0,61
2024-05-27,26.5,-80.5,25
2024-05-27,26.5,-80.0,11
2024-05-27,26.5,-79.5,28
2024-05-27,26.5,-79.0,7
2024-05-27,26.5,-78.5,16
2024-05-27,26.5,-78.0,8
2024-05-27,26.5,-77.5,8
2024-05-27,26.5,-77.0,35
2024-05-27,26.5,-76.5,14
2024-05-27,26.5,-76.0,9
2024-05-27,26.5,-75.5,17
2024-05-27,26.5,-75.0,14
2024-05-27,26.5,-74.5,5
2024-05-27,26.5,-74.0,7
2024-05-27,26.5,-73.5,5
2024-05-27,26.5,-73.0,7
2024-05-27,26.5,-72.0,8
2024-05-27,26.5,-71.5,5
2024-05-27,26.5,-70.5,8
2024-05-27,27.0,-113.5,6
2024-05-27,27.0,-109.0,7
2024-05-27,27.0,-105.0,11
2024-05-27,27.0,-104.5,12
2024-05-27,27.0,-103.5,12
2024-05-27,27.0,-103.0,9
2024-05-27,27.0,-102.5,5
2024-05-27,27.0,-101.0,8
2024-05-27,27.0,-100.5,11
2024-05-27,27.0,-100.0,8
2024-05-27,27.0,-99.5,8
2024-05-27,27.0,-99.0,8
2024-05-27,27.0,-98.5,5
2024-05-27,27.0,-98.0,12
2024-05-27,27.0,-97.5,13
2024-05-27,27.0,-96.5,8
2024-05-27,27.0,-96.0,15
2024-05-27,27.0,-94.5,25
2024-05-27,27.0,-94.0,6
2024-05-27,27.0,-93.5,16
2024-05-27,27.0,-93.0,9
2024-05-27,27.0,-92.5,18
2024-05-27,27.0,-92.0,17
2024-05-27,27.0,-91.5,5
2024-05-27,27.0,-91.0,22
2024-05-27,27.0,-90.5,9
2024-05-27,27.0,-90.0,9
2024-05-27,27.0,-89.5,10
2024-05-27,27.0,-89.0,22
2024-05-27,27.0,-88.5,20
2024-05-27,27.0,-88.0,10
2024-05-27,27.0,-87.5,42
2024-05-27,27.0,-86.5,19
2024-05-27,27.0,-86.0,8
2024-05-27,27.0,-85.5,50
2024-05-27,27.0,-85.0,19
2024-05-27,27.0,-84.5,21
2024-05-27,27.0,-84.0,33
2024-05-27,27.0,-83.5,26
2024-05-27,27.0,-83.0,15
2024-05-27,27.0,-82.5,30
2024-05-27,27.0,-82.0,30
2024-05-27,27.0,-81.5,42
2024-05-27,27.0,-81.0,38
2024-05-27,27.0,-80.5,5
2024-05-27,27.0,-80.0,40
2024-05-27,27.0,-79.5,61
2024-05-27,27.0,-79.0,20
2024-05-27,27.0,-78.5,30
2024-05-27,27.0,-78.0,31
2024-05-27,27.0,-77.5,10
2024-05-27,27.0,-77.0,12
2024-05-27,27.0,-76.5,17
2024-05-27,27.0,-76.0,8
2024-05-27,27.0,-75.5,6
2024-05-27,27.0,-75.0,15
2024-05-27,27.0,-74.5,15
2024-05-27,27.0,-73.5,14
2024-05-27,27.0,-72.0,6
2024-05-27,27.0,-71.5,10
2024-05-27,27.0,-66.5,6
2024-05-27,27.5,-118.5,8
2024-05-27,27.5,-115.5,5
2024-05-27,27.5,-114.5,8
2024-05-27,27.5,-114.0,6
2024-05-27,27.5,-113.5,5
2024-05-27,27.5,-112.5,14
2024-05-27,27.5,-111.5,7
2024-05-27,27.5,-111.0,5
2024-05-27,27.5,-109.5,7
2024-05-27,27.5,-108.5,10
2024-05-27,27.5,-107.5,7
2024-05-27,27.5,-107.0,5
2024-05-27,27.5,-106.5,10
2024-05-27,27.5,-104.5,9
2024-05-27,27.5,-104.0,10
2024-05-27,27.5,-103.5,5
2024-05-27,27.5,-103.0,9
2024-05-27,27.5,-102.5,5
2024-05-27,27.5,-102.0,6
2024-05-27,27.5,-101.5,11
2024-05-27,27.5,-101.0,6
2024-05-27,27.5,-100.5,14
2024-05-27,27.5,-100.0,16
2024-05-27,27.5,-99.0,7
2024-05-27,27.5,-98.0,23
2024-05-27,27.5,-97.5,9
2024-05-27,27.5,-96.5,14
2024-05-27,27.5,-96.0,6
2024-05-27,27.5,-95.5,10
2024-05-27,27.5,-95.0,23
2024-05-27,27.5,-94.5,19
2024-05-27,27.5,-94.0,14
2024-05-27,27.5,-93.5,13
2024-05-27,27.5,-93.0,28
2024-05-27,27.5,-92.5,29
2024-05-27,27.5,-92.0,11
2024-05-27,27.5,-91.5,12
2024-05-27,27.5,-91.0,12
2024-05-27,27.5,-90.5,9
2024-05-27,27.5,-90.0,24
2024-05-27,27.5,-89.5,8
2024-05-27,27.5,-89.0,11
2024-05-27,27.5,-88.5,14
2024-05-27,27.5,-88.0,27
2024-05-27,27.5,-87.5,20
2024-05-27,27.5,-87.0,46
2024-05-27,27.5,-86.5,44
2024-05-27,27.5,-86.0,19
2024-05-27,27.5,-85.5,22
2024-05-27,27.5,-85.0,54
2024-05-27,27.5,-84.5,70
2024-05-27,27.5,-84.0,19
2024-05-27,27.5,-83.5,14
2024-05-27,27.5,-83.0,21
2024-05-27,27.5,-82.5,33
2024-05-27,27.5,-82.0,32
2024-05-27,27.5,-81.5,33
2024-05-27,27.5,-81.0,34
2024-05-27,27.5,-80.5,54
2024-05-27,27.5,-80.0,20
2024-05-27,27.5,-79.5,47
2024-05-27,27.5,-79.0,51
2024-05-27,27.5,-78.5,21
2024-05-27,27.5,-78.0,50
2024-05-27,27.5,-77.5,30
2024-05-27,27.5,-77.0,28
2024-05-27,27.5,-76.5,12
2024-05-27,27.5,-76.0,15
2024-05-27,27.5,-75.5,7
2024-05-27,27.5,-75.0,22
2024-05-27,27.5,-74.5,5
2024-05-27,27.5,-74.0,25
2024-05-27,27.5,-73.5,8
2024-05-27,27.5,-72.5,12
2024-05-27,27.5,-72.0,7
2024-05-27,27.5,-71.5,5
2024-05-27,27.5,-71.0,5
2024-05-27,27.5,-68.5,12
2024-05-27,27.5,-67.0,6
2024-05-27,28.0,-121.5,5
2024-05-27,28.0,-116.0,5
2024-05-27,28.0,-113.5,12
2024-05-27,28.0,-113.0,10
2024-05-27,28.0,-111.5,5
2024-05-27,28.0,-110.0,7
2024-05-27,28.0,-107.5,11
2024-05-27,28.0,-107.0,5
2024-05-27,28.0,-105.0,5
2024-05-27,28.0,-104.5,17
2024-05-27,28.0,-104.0,7
2024-05-27,28.0,-103.0,20
2024-05-27,28.0,-102.5,8
2024-05-27,28.0,-102.0,14
2024-05-27,28.0,-101.0,14
2024-05-27,28.0,-100.0,23
2024-05-27,28.0,-99.5,19
2024-05-27,28.0,-99.0,21
2024-05-27,28.0,-98.5,25
2024-05-27,28.0,-98.0,11
2024-05-27,28.0,-97.5,8
2024-05-27,28.0,-97.0,8
2024-05-27,28.0,-96.0,22
2024-05-27,28.0,-95.5,11
2024-05-27,28.0,-95.0,5
2024-05-27,28.0,-94.5,28
2024-05-27,28.0,-94.0,11
2024-05-27,28.0,-93.5,5
2024-05-27,28.0,-93.0,23
2024-05-27,28.0,-92.5,11
2024-05-27,28.0,-92.0,12
2024-05-27,28.0,-91.5,26
2024-05-27,28.0,-91.0,22
2024-05-27,28.0,-90.5,42
2024-05-27,28.0,-90.0,9
2024-05-27,28.0,-89.5,6
2024-05-27,28.0,-89.0,55
2024-05-27,28.0,-88.5,23
2024-05-27,28.0,-88.0,34
2024-05-27,28.0,-87.5,39
2024-05-27,28.0,-87.0,15
2024-05-27,28.0,-86.5,27
2024-05-27,28.0,-86.0,74
2024-05-27,28.0,-85.5,41
2024-05-27,28.0,-85.0,52
2024-05-27,28.0,-84.5,54
2024-05-27,28.0,-84.0,13
2024-05-27,28.0,-83.5,22
2024-05-27,28.0,-83.0,38
2024-05-27,28.0,-82.5,22
2024-05-27,28.0,-82.0,38
2024-05-27,28.0,-81.5,66
2024-05-27,28.0,-81.0,53
2024-05-27,28.0,-80.5,54
2024-05-27,28.0,-80.0,25
2024-05-27,28.0,-79.5,65
2024-05-27,28.0,-79.0,43
2024-05-27,28.0,-78.5,40
2024-05-27,28.0,-78.0,7
2024-05-27,28.0,-77.0,12
2024-05-27,28.0,-76.5,13
2024-05-27,28.0,-76.0,18
2024-05-27,28.0,-74.5,18
2024-05-27,28.0,-74.0,13
2024-05-27,28.0,-73.5,14
2024-05-27,28.0,-73.0,34
2024-05-27,28.0,-72.5,5
2024-05-27,28.0,-72.0,6
2024-05-27,28.0,-70.5,10
2024-05-27,28.0,-70.0,9
2024-05-27,28.0,-69.5,9
2024-05-27,28.0,-66.0,6
2024-05-27,28.5,-122.5,5
2024-05-27,28.5,-118.5,5
2024-05-27,28.5,-117.5,5
2024-05-27,28.5,-115.0,6
2024-05-27,28.5,-113.0,10
2024-05-27,28.5,-112.5,8
2024-05-27,28.5,-111.0,5
2024-05-27,28.5,-109.0,8
2024-05-27,28.5,-108.0,5
2024-05-27,28.5,-107.5,13
2024-05-27,28.5,-106.5,16
2024-05-27,28.5,-106.0,6
2024-05-27,28.5,-105.5,6
2024-05-27,28.5,-104.5,11
2024-05-27,28.5,-104.0,27
2024-05-27,28.5,-103.5,6
2024-05-27,28.5,-103.0,11
2024-05-27,28.5,-102.5,20
2024-05-27,28.5,-102.0,7
2024-05-27,28.5,-101.5,7
2024-05-27,28.5,-101.0,7
2024-05-27,28.5,-100.5,9
2024-05-27,28.5,-100.0,20
2024-05-27,28.5,-99.5,11
2024-05-27,28.5,-99.0,13
2024-05-27,28.5,-98.5,7
2024-05-27,28.5,-98.0,7
2024-05-27,28.5,-97.5,11
2024-05-27,28.5,-97.0,14
2024-05-27,28.5,-96.5,9
2024-05-27,28.5,-96.0,18
2024-05-27,28.5,-95.5,26
2024-05-27,28.5,-95.0,11
2024-05-27,28.5,-94.5,5
2024-05-27,28.5,-94.0,16
2024-05-27,28.5,-93.5,10
2024-05-27,28.5,-92.5,15
2024-05-27,28.5,-92.0,25
2024-05-27,28.5,-91.5,31
2024-05-27,28.5,-91.0,17
2024-05-27,28.5,-90.5,56
2024-05-27,28.5,-90.0,18
2024-05-27,28.5,-89.5,8
2024-05-27,28.5,-89.0,14
2024-05-27,28.5,-88.5,25
2024-05-27,28.5,-88.0,51
2024-05-27,28.5,-87.5,21
2024-05-27,28.5,-87.0,32
2024-05-27,28.5,-86.5,36
2024-05-27,28.5,-86.0,106
2024-05-27,28.5,-85.5,35
2024-05-27,28.5,-85.0,63
2024-05-27,28.5,-84.5,24
2024-05-27,28.5,-84.0,21
2024-05-27,28.5,-83.5,9
2024-05-27,28.5,-83.0,50
2024-05-27,28.5,-82.5,42
2024-05-27,28.5,-82.0,45
2024-05-27,28.5,-81.5,19
2024-05-27,28.5,-81.0,20
2024-05-27,28.5,-80.5,7
2024-05-27,28.5,-80.0,22
2024-05-27,28.5,-79.5,56
2024-05-27,28.5,-79.0,24
2024-05-27,28.5,-78.5,16
2024-05-27,28.5,-78.0,43
2024-05-27,28.5,-77.5,17
2024-05-27,28.5,-77.0,7
2024-05-27,28.5,-76.5,14
2024-05-27,28.5,-76.0,26
2024-05-27,28.5,-75.0,5
2024-05-27,28.5,-74.5,22
2024-05-27,28.5,-74.0,13
2024-05-27,28.5,-73.5,9
2024-05-27,28.5,-73.0,7
2024-05-27,28.5,-72.5,7
2024-05-27,28.5,-72.0,9
2024-05-27,28.5,-71.5,9
2024-05-27,28.5,-71.0,11
2024-05-27,28.5,-70.5,6
2024-05-27,28.5,-69.0,8
2024-05-27,28.5,-66.0,6
2024-05-27,29.0,-121.5,5
2024-05-27,29.0,-118.5,6
2024-05-27,29.0,-118.0,5
2024-05-27,29.0,-117.0,5
2024-05-27,29.0,-113.0,11
2024-05-27,29.0,-112.5,15
2024-05-27,29.0,-111.5,5
2024-05-27,29.0,-110.5,5
2024-05-27,29.0,-109.0,16
2024-05-27,29.0,-108.5,13
2024-05-27,29.0,-108.0,17
2024-05-27,29.0,-107.5,10
2024-05-27,29.0,-107.0,15
2024-05-27,29.0,-106.5,5
2024-05-27,29.0,-106.0,7
2024-05-27,29.0,-105.5,14
2024-05-27,29.0,-105.0,11
2024-05-27,29.0,-104.0,7
2024-05-27,29.0,-103.5,7
2024-05-27,29.0,-103.0,18
2024-05-27,29.0,-102.5,8
2024-05-27,29.0,-102.0,20
2024-05-27,29.0,-101.5,5
2024-05-27,29.0,-101.0,5
2024-05-27,29.0,-100.0,13
2024-05-27,29.0,-99.0,37
2024-05-27,29.0,-98.5,13
2024-05-27,29.0,-98.0,28
2024-05-27,29.0,-97.0,32
2024-05-27,29.0,-96.5,43
2024-05-27,29.0,-96.0,27
2024-05-27,29.0,-95.5,22
2024-05-27,29.0,-95.0,37
2024-05-27,29.0,-94.5,27
2024-05-27,29.0,-94.0,13
2024-05-27,29.0,-93.5,17
2024-05-27,29.0,-92.5,22
2024-05-27,29.0,-92.0,9
2024-05-27,29.0,-91.5,21
2024-05-27,29.0,-91.0,30
2024-05-27,29.0,-90.5,22
2024-05-27,29.0,-90.0,38
2024-05-27,29.0,-89.5,36
2024-05-27,29.0,-89.0,41
2024-05-27,29.0,-88.5,21
2024-05-27,29.0,-88.0,34
2024-05-27,29.0,-87.5,25
2024-05-27,29.0,-87.0,17
2024-05-27,29.0,-86.5,44
2024-05-27,29.0,-86.0,39
2024-05-27,29.0,-85.5,34
2024-05-27,29.0,-85.0,18
2024-05-27,29.0,-84.5,28
2024-05-27,29.0,-84.0,51
2024-05-27,29.0,-83.5,17
2024-05-27,29.0,-83.0,7
2024-05-27,29.0,-82.5,14
2024-05-27,29.0,-82.0,71
2024-05-27,29.0,-81.5,23
2024-05-27,29.0,-81.0,37
2024-05-27,29.0,-80.5,35
2024-05-27,29.0,-80.0,61
2024-05-27,29.0,-79.0,40
2024-05-27,29.0,-78.5,14
2024-05-27,29.0,-78.0,24
2024-05-27,29.0,-77.5,36
2024-05-27,29.0,-77.0,21
2024-05-27,29.0,-76.5,39
2024-05-27,29.0,-76.0,24
2024-05-27,29.0,-75.5,29
2024-05-27,29.0,-75.0,25
2024-05-27,29.0,-74.5,16
2024-05-27,29.0,-74.0,5
2024-05-27,29.0,-73.5,34
2024-05-27,29.0,-73.0,5
2024-05-27,29.0,-72.5,10
2024-05-27,29.0,-71.5,10
2024-05-27,29.0,-71.0,7
2024-05-27,29.0,-70.0,9
2024-05-27,29.0,-69.0,7
2024-05-27,29.0,-68.5,5
2024-05-27,29.0,-68.0,5
2024-05-27,29.5,-122.5,5
