time,lat,lon,Mask,Temp,Power,Area
2018-09-25T19:58:35,37.8600,-78.4115,215,,14.4473,0.0040
2018-09-25T19:58:35,37.3826,-85.3493,100,,20.5562,0.0040
2018-09-25T19:58:35,37.6728,-95.8146,10,477.5156,58.1329,0.0535
2018-09-25T19:58:35,37.8126,-101.7971,100,,25.9382,0.0040
2018-09-25T19:58:35,37.8758,-105.9031,215,,13.4423,0.0040
2018-09-25T19:58:35,37.7305,-107.4639,100,,6.6113,0.0040
2018-09-25T19:58:35,37.5739,-108.3435,100,,8.8246,0.0040
2018-09-25T19:58:35,37.4870,-108.2004,215,,12.5581,0.0040
2018-09-25T19:58:35,36.1905,-82.9931,10,469.7696,17.9080,
2018-09-25T19:58:35,36.8617,-104.4745,215,,41.4430,0.0040
2018-09-25T19:58:35,36.0573,-82.5089,215,,23.7339,0.0040
2018-09-25T19:58:35,36.9245,-107.4535,100,,8.9687,0.0040
2018-09-25T19:58:35,36.5180,-106.1710,13,,143.1217,
2018-09-25T19:58:35,36.4916,-106.1571,10,533.8257,143.8555,0.0582
2018-09-25T19:58:35,36.3346,-104.1879,100,,13.6645,0.0040
2018-09-25T19:58:35,36.6554,-111.0970,215,,23.6649,0.0040
2018-09-25T19:58:35,35.0463,-96.2330,10,439.3896,30.3592,0.0553
2018-09-25T19:58:35,34.4209,-94.6237,215,,20.2657,0.0040
2018-09-25T19:58:35,34.1543,-103.0066,100,,8.9701,0.0040
2018-09-25T19:58:35,34.1494,-104.4200,215,,15.2022,0.0040
2018-09-25T19:58:35,33.9896,-105.6202,215,,7.3880,0.0040
2018-09-25T19:58:35,32.8619,-98.2675,10,1009.6871,70.5226,0.0040
2018-09-25T19:58:35,32.8610,-98.2421,13,,53.8001,
2018-09-25T19:58:35,32.4606,-83.1696,10,438.0711,35.0405,0.0653
2018-09-25T19:58:35,32.9469,-107.0284,215,,21.4199,0.0040
2018-09-25T19:58:35,32.7846,-106.6704,215,,8.6624,0.0040
2018-09-25T19:58:35,32.0827,-91.9919,10,409.5040,47.5855,
2018-09-25T19:58:35,32.1947,-109.1066,215,,8.1919,0.0040
2018-09-25T19:58:35,31.7776,-106.9797,10,612.9895,37.9518,0.0063
2018-09-25T19:58:35,31.1962,-98.4573,10,807.7400,74.2951,0.0040
2018-09-25T19:58:35,31.3977,-115.1880,10,424.3919,48.6820,0.1233
2018-09-25T19:58:35,30.5063,-98.5644,14,,27.5269,
2018-09-25T19:58:35,28.9542,-81.4839,10,612.9895,34.9452,0.0058
2018-09-25T19:58:35,29.0558,-108.0753,100,,13.7856,0.0040
2018-09-25T19:58:35,26.8227,-109.5890,10,444.7734,47.0004,0.0773
2018-09-25T19:58:35,26.3094,-105.7734,100,,9.2929,0.0040
2018-09-25T19:58:35,26.3181,-111.5509,10,434.5002,79.3566,0.1608
2018-09-25T19:58:35,25.8466,-108.8096,10,446.3665,26.6625,0.0424
2018-09-25T19:58:35,25.7011,-108.9679,10,443.6747,67.6480,0.1131
2018-09-25T19:58:35,25.2918,-107.9840,10,404.4499,68.4407,0.2620
2018-09-25T19:58:35,24.3606,-106.1286,215,,31.2385,0.0040
2018-09-25T19:58:35,23.1174,-100.5775,10,460.0458,84.2966,0.1045
2018-09-25T19:58:35,21.8151,-79.1460,10,418.9532,19.8595,0.0552
2018-09-25T19:58:35,21.8919,-105.2703,10,413.5144,41.6654,0.1300
2018-09-25T19:58:35,21.2827,-98.5696,10,445.5974,22.6383,0.0366
2018-09-25T19:58:35,21.2496,-98.0721,10,436.4230,20.4716,0.0394
2018-09-25T19:58:35,20.1256,-101.7987,215,,15.6890,0.0040
2018-09-25T19:58:35,20.0366,-100.7473,215,,15.4703,0.0040
2018-09-25T19:58:35,19.6538,-100.8033,215,,16.4754,0.0040
2018-09-25T19:58:35,19.5078,-96.3537,14,,37.6869,
2018-09-25T19:58:35,19.2377,-98.6175,215,,13.0156,0.0040
2018-09-25T19:58:35,19.2082,-103.0092,100,,20.0903,0.0040
2018-09-25T19:58:35,18.5559,-98.5387,100,,19.5479,0.0040
2018-09-25T19:58:35,17.8946,-93.1848,10,445.2129,39.1347,0.0636
2018-09-25T19:58:35,17.0934,-95.7287,215,,14.4311,0.0040
2018-09-25T19:58:35,16.7275,-92.6327,14,,43.9193,
2018-09-25T19:58:35,16.3862,-91.9841,200,,3.7669,0.0040
2018-09-25T19:58:35,16.1454,-94.0420,100,,7.5309,0.0040
2018-09-25T19:58:35,15.5461,-91.5740,215,,11.9154,0.0040
2018-09-25T19:58:35,15.5404,-91.1518,215,625.8447,15.6117,
2018-09-25T19:58:35,15.5028,-88.0180,14,,56.1761,
2018-09-25T19:58:35,14.7456,-92.2797,100,,6.9606,0.0040
2018-09-25T19:58:35,14.6664,-90.5924,100,,21.9997,0.0040
2018-09-28T19:58:37,53.5796,-125.2111,33,,601.7288,
2018-09-28T19:58:37,53.5307,-125.1186,30,490.0961,488.6170,0.3667
2018-09-28T19:58:37,50.2973,-69.1779,200,,24.6990,0.0040
2018-09-28T19:58:37,49.3900,-68.1669,215,,18.6067,0.0040
2018-09-28T19:58:37,48.8402,-83.8471,200,,17.3274,0.0040
2018-09-28T19:58:37,50.4358,-120.5521,215,,78.3001,0.0040
2018-09-28T19:58:37,46.4514,-73.4609,215,,22.3401,0.0040
2018-09-28T19:58:37,45.7483,-75.0957,215,,24.6977,0.0040
2018-09-28T19:58:37,47.3972,-113.6761,33,,120.8109,
2018-09-28T19:58:37,45.6542,-75.5047,215,,22.3118,0.0040
2018-09-28T19:58:37,45.6228,-75.5044,215,,24.3653,0.0040
2018-09-28T19:58:37,46.9171,-114.8935,30,617.3844,551.0748,0.0870
2018-09-28T19:58:37,46.6518,-112.8670,215,,86.1908,0.0040
2018-09-28T19:58:37,45.2023,-90.0099,200,,18.7904,0.0040
2018-09-28T19:58:37,46.0769,-114.7478,30,1067.2607,280.8417,0.0040
2018-09-28T19:58:37,46.2517,-118.2385,30,819.4415,954.3675,0.0341
2018-09-28T19:58:37,44.2997,-92.1243,215,,19.9847,0.0040
2018-09-28T19:58:37,43.9634,-75.1452,215,,23.3224,0.0040
2018-09-28T19:58:37,43.4565,-80.1725,215,,22.2997,0.0040
2018-09-28T19:58:37,44.5819,-115.3670,10,751.7046,685.9050,0.0369
2018-09-28T19:58:37,44.5784,-115.3249,13,,410.1482,
2018-09-28T19:58:37,43.1436,-110.2530,10,469.0554,71.1119,0.0753
2018-09-28T19:58:37,43.0481,-110.5578,10,561.9533,347.3071,0.0993
2018-09-28T19:58:37,43.0455,-110.5213,10,755.0557,993.3333,0.0524
2018-09-28T19:58:37,43.0171,-110.5337,10,835.0435,1130.0671,0.0371
2018-09-28T19:58:37,42.9860,-110.5096,13,,454.3295,
2018-09-28T19:58:37,42.9834,-110.4731,13,,589.2636,
2018-09-28T19:58:37,42.9808,-110.4367,13,,291.2896,
2018-09-28T19:58:37,42.5843,-123.8868,13,,2071.3750,
2018-09-28T19:58:37,42.5516,-123.8450,13,,1828.5427,
2018-09-28T19:58:37,41.0664,-106.6746,13,,129.5511,
2018-09-28T19:58:37,41.0644,-106.6420,10,457.1341,201.1157,0.2628
2018-09-28T19:58:37,41.0623,-106.6093,10,503.5007,515.3479,0.3173
2018-09-28T19:58:37,41.0603,-106.5767,10,573.9295,559.6562,0.1394
2018-09-28T19:58:37,41.0332,-106.5911,10,603.2108,432.2233,0.0786
2018-09-28T19:58:37,41.0311,-106.5585,10,818.6724,366.7528,0.0131
2018-09-28T19:58:37,40.0607,-91.8179,100,,22.0998,0.0040
2018-09-28T19:58:37,41.8749,-123.6760,13,,143.0925,
2018-09-28T19:58:37,40.7042,-110.9260,13,,146.6837,
2018-09-28T19:58:37,40.6749,-110.9046,13,,151.9948,
2018-09-28T19:58:37,38.9361,-123.6873,100,,83.7254,0.0040
2018-09-28T19:58:37,36.1155,-88.0847,215,,24.3410,0.0040
2018-09-28T19:58:37,36.3586,-112.0808,13,,194.5813,
2018-09-28T19:58:37,35.4582,-111.8766,13,,1357.6414,
2018-09-28T19:58:37,35.4562,-111.8437,10,939.6978,2983.9941,0.0594
2018-09-28T19:58:37,35.4542,-111.8109,13,,789.9845,
2018-09-28T19:58:37,35.4521,-111.7781,10,988.7563,1119.5385,0.0182
2018-09-28T19:58:37,35.4320,-111.8599,13,,316.0502,
2018-09-28T19:58:37,35.4300,-111.8271,13,,755.8940,
2018-09-28T19:58:37,35.4280,-111.7943,10,673.6395,140.6397,0.0135
2018-09-28T19:58:37,35.4260,-111.7615,10,488.0635,188.1257,0.1469
2018-09-28T19:58:37,35.1731,-112.1368,13,,422.5941,
2018-09-28T19:58:37,33.7016,-117.4296,10,463.2321,100.7289,0.1187
2018-09-28T19:58:37,31.4436,-110.5518,100,,7.7501,0.0040
2018-09-28T19:58:37,31.2020,-110.4256,100,,16.1376,0.0040
2018-09-28T19:58:37,30.7097,-100.2835,10,586.0156,40.9356,0.0089
2018-09-28T19:58:37,29.7011,-112.3245,10,483.8883,38.4896,0.0322
2018-09-28T19:58:37,29.2070,-111.6270,10,406.7023,60.3854,0.2247
2018-09-28T19:58:37,28.9504,-107.2680,215,,5.2123,0.0040
2018-09-28T19:58:37,27.6935,-113.8505,14,,187.8397,
2018-09-28T19:58:37,27.6705,-113.8386,14,,195.4916,
2018-09-28T19:58:37,27.6689,-113.8077,13,,222.7082,
2018-09-28T19:58:37,25.5899,-108.3884,10,404.3400,42.7291,0.1645
2018-09-28T19:58:37,25.3756,-104.6185,215,,16.1154,0.0040
2018-09-28T19:58:37,25.1300,-111.7952,10,701.4924,60.2157,0.0046
2018-09-28T19:58:37,21.7978,-79.7381,100,,6.3147,0.0040
2018-09-28T19:58:37,21.2199,-77.3597,10,464.7703,18.4144,0.0211
2018-09-28T19:58:37,20.8489,-98.3709,215,424.6666,19.5886,
2018-09-28T19:58:37,20.7674,-102.8813,215,,5.8275,0.0040
2018-09-28T19:58:37,19.9742,-103.6340,215,,16.2583,0.0040
2018-09-28T19:58:37,19.6758,-96.6845,14,,17.2000,
2018-09-28T19:58:37,19.6892,-99.8167,215,,17.8375,0.0040
2018-09-28T19:58:37,19.6690,-99.8126,215,,24.4004,0.0040
2018-09-28T19:58:37,19.2480,-103.7222,14,,56.1747,
2018-09-28T19:58:37,18.7722,-70.0227,100,,6.0452,0.0040
2018-09-28T19:58:37,18.5415,-101.3025,14,,68.3505,
2018-09-28T19:58:37,18.5076,-101.5457,100,,18.1779,0.0040
2018-09-28T19:58:37,18.4783,-101.9736,10,415.8767,35.4174,0.1049
2018-09-28T19:58:37,16.9821,-89.9895,215,499.0508,21.1207,
2018-09-29T19:58:37,53.6363,-125.0278,200,,151.5888,0.0040
2018-09-29T19:58:37,52.6507,-121.5572,215,,75.9183,0.0040
2018-09-29T19:58:37,52.6186,-121.6098,100,,73.4242,0.0040
2018-09-29T19:58:37,53.1091,-127.1466,215,,140.0831,0.0040
2018-09-29T19:58:37,52.5040,-121.9468,215,,86.2655,0.0040
2018-09-29T19:58:37,52.3620,-121.3054,215,,117.3228,0.0040
2018-09-29T19:58:37,52.3556,-121.2441,34,,80.2062,
2018-09-29T19:58:37,50.1331,-96.4794,100,454.7719,53.0800,0.0718
2018-09-29T19:58:37,52.0770,-121.0652,200,,105.2032,0.0040
2018-09-29T19:58:37,51.8699,-121.5583,215,,87.9698,0.0040
2018-09-29T19:58:37,51.8636,-121.4974,215,,100.5239,0.0040
2018-09-29T19:58:37,51.4017,-117.9991,13,,118.1226,
2018-09-29T19:58:37,51.8945,-124.5709,13,,150.1653,
2018-09-29T19:58:37,49.5937,-98.2063,14,,38.3328,
2018-09-29T19:58:37,51.7278,-124.7197,200,,130.8555,0.0040
2018-09-29T19:58:37,48.7271,-70.9049,200,,22.1013,0.0040
2018-09-29T19:58:37,51.4323,-123.9923,215,,128.6465,0.0040
2018-09-29T19:58:37,50.7094,-118.6523,34,,67.2535,
2018-09-29T19:58:37,50.5559,-118.1692,100,,77.3168,0.0040
2018-09-29T19:58:37,48.4824,-92.6146,33,,39.2526,
2018-09-29T19:58:37,50.3705,-119.1746,215,,102.5427,0.0040
2018-09-29T19:58:37,48.0543,-70.2740,200,,19.8340,0.0040
2018-09-29T19:58:37,50.2345,-119.2237,215,,118.5174,0.0040
2018-09-29T19:58:37,50.2293,-119.1698,215,,104.2599,0.0040
2018-09-29T19:58:37,50.1672,-122.0740,215,,73.3450,0.0040
2018-09-29T19:58:37,50.1613,-122.0151,200,,80.6449,0.0040
2018-09-29T19:58:37,47.5941,-73.5939,13,,26.7517,
2018-09-29T19:58:37,47.3998,-72.6657,215,,20.1328,0.0040
2018-09-29T19:58:37,46.9700,-76.6961,34,,16.2714,
2018-09-29T19:58:37,46.9468,-71.7620,215,,17.3720,0.0040
2018-09-29T19:58:37,45.8713,-82.0526,13,,28.2234,
2018-09-29T19:58:37,45.3352,-70.3714,215,,23.6348,0.0040
2018-09-29T19:58:37,44.9171,-72.0545,215,,23.8507,0.0040
2018-09-29T19:58:37,47.2132,-122.4170,200,,91.2796,0.0040
2018-09-29T19:58:37,44.6000,-75.1469,215,,20.6928,0.0040
2018-09-29T19:58:37,44.5045,-70.2322,215,,17.4294,0.0040
2018-09-29T19:58:37,44.4800,-80.2747,215,,17.5852,0.0040
2018-09-29T19:58:37,44.4560,-72.2944,215,,15.7609,0.0040
2018-09-29T19:58:37,44.3636,-72.4856,215,,19.3567,0.0040
2018-09-29T19:58:37,46.5546,-121.8932,13,,108.9157,
2018-09-29T19:58:37,44.1888,-71.4849,215,,15.6998,0.0040
2018-09-29T19:58:37,46.4595,-122.2310,14,,80.3978,
2018-09-29T19:58:37,44.0601,-77.3409,215,,16.7488,0.0040
2018-09-29T19:58:37,44.0537,-75.0661,215,,17.9050,0.0040
2018-09-29T19:58:37,44.0104,-71.1790,215,,15.0123,0.0040
2018-09-29T19:58:37,43.8325,-79.0722,215,,19.2227,0.0040
2018-09-29T19:58:37,43.8276,-71.4827,215,,18.0607,0.0040
2018-09-29T19:58:37,43.7236,-74.8555,215,,15.8470,0.0040
2018-09-29T19:58:37,43.5515,-82.6124,100,,14.6719,0.0040
2018-09-29T19:58:37,43.4871,-76.2687,215,,19.6069,0.0040
2018-09-29T19:58:37,43.3397,-76.5261,215,,17.0900,0.0040
2018-09-29T19:58:37,43.2194,-74.2843,215,,16.1502,0.0040
2018-09-29T19:58:37,43.1901,-74.2066,215,,15.1409,0.0040
2018-09-29T19:58:37,42.9237,-79.9913,215,,23.7103,0.0040
2018-09-29T19:58:37,42.8963,-75.7632,215,,15.6072,0.0040
2018-09-29T19:58:37,42.6701,-80.7458,215,,18.9736,0.0040
2018-09-29T19:58:37,43.3015,-120.0593,100,,28.0865,0.0040
2018-09-29T19:58:37,41.3443,-85.1769,100,,19.9714,0.0040
2018-09-29T19:58:37,42.8739,-122.2259,14,,95.8100,
2018-09-29T19:58:37,42.7890,-122.2555,100,,114.7585,0.0040
2018-09-29T19:58:37,42.5843,-123.8868,100,455.2663,141.6134,0.1903
2018-09-29T19:58:37,42.5516,-123.8450,10,533.7708,189.4915,0.0766
2018-09-29T19:58:37,41.1228,-106.6786,13,,371.7744,
2018-09-29T19:58:37,41.1207,-106.6459,13,,305.5953,
2018-09-29T19:58:37,41.0915,-106.6276,10,1388.1459,1769.7787,0.0094
2018-09-29T19:58:37,41.0644,-106.6420,10,659.9603,482.2944,0.0517
2018-09-29T19:58:37,41.0623,-106.6093,10,485.3167,213.3456,0.1728
2018-09-29T19:58:37,42.1081,-123.0670,215,,71.7757,0.0040
2018-09-29T19:58:37,42.0821,-123.7531,13,,145.7771,
2018-09-29T19:58:37,39.7772,-78.1992,215,,20.4003,0.0040
2018-09-29T19:58:37,40.3157,-106.6780,10,498.1169,291.3283,0.1941
2018-09-29T19:58:37,40.2890,-106.6927,10,1048.3076,284.2943,0.0040
2018-09-29T19:58:37,40.2604,-106.6752,10,744.1782,803.0963,0.0455
2018-09-29T19:58:37,40.2584,-106.6430,10,464.1660,338.8885,0.3902
2018-09-29T19:58:37,39.0585,-79.4732,215,,17.3120,0.0040
2018-09-29T19:58:37,38.9401,-77.9861,215,,12.6343,0.0040
2018-09-29T19:58:37,40.9315,-121.9081,215,,82.0434,0.0040
2018-09-29T19:58:37,38.6671,-80.3398,215,,19.0012,0.0040
2018-09-29T19:58:37,38.5893,-80.5024,215,,20.4692,0.0040
2018-09-29T19:58:37,38.3560,-80.9160,215,,16.7198,0.0040
2018-09-29T19:58:37,38.2894,-79.6105,100,,18.1026,0.0040
2018-09-29T19:58:37,38.1632,-75.7041,215,,13.9666,0.0040
2018-09-29T19:58:37,39.3936,-120.6364,215,,72.1061,0.0040
2018-09-29T19:58:37,34.4228,-93.9609,100,,21.5545,0.0040
2018-09-29T19:58:37,35.1450,-112.0873,10,2165.0054,293.4823,0.0040
2018-09-29T19:58:37,35.1430,-112.0545,10,639.2492,450.6483,0.0580
2018-09-29T19:58:37,35.1170,-112.0379,10,1380.5647,157.8891,0.0040
2018-09-29T19:58:37,34.0831,-110.9112,100,,6.7905,0.0040
2018-09-29T19:58:37,33.8433,-109.7203,215,,15.2593,0.0040
2018-09-29T19:58:37,33.5872,-109.9355,215,,5.8304,0.0040
2018-09-29T19:58:37,32.0336,-105.9381,215,,13.8234,0.0040
2018-09-29T19:58:37,31.7479,-110.5066,215,,18.6927,0.0040
2018-09-29T19:58:37,30.8603,-110.5995,215,,15.8634,0.0040
2018-09-29T19:58:37,30.5003,-112.5749,10,434.9947,57.9327,0.1163
2018-09-29T19:58:37,29.5379,-100.1768,10,452.8491,49.1737,0.0692
2018-09-29T19:58:37,25.3785,-112.0163,10,400.4944,135.2195,0.5653
2018-09-29T19:58:37,24.8885,-110.7163,10,419.9969,42.0404,0.1141
2018-09-29T19:58:37,24.5974,-111.4582,10,404.5598,65.0059,0.2484
2018-09-29T19:58:37,23.1409,-99.2447,100,,8.5305,0.0040
2018-09-29T19:58:37,22.2431,-102.6362,215,,8.8804,0.0040
2018-09-29T19:58:37,21.8835,-103.0663,100,,19.9521,0.0040
2018-09-29T19:58:37,21.1746,-86.8402,14,,43.9104,
2018-09-29T19:58:37,21.1119,-103.4402,13,,32.0371,
2018-09-29T19:58:37,19.7770,-89.1484,10,446.0369,24.3449,0.0389
2018-09-29T19:58:37,19.9098,-102.7954,100,,24.5614,0.0040
2018-09-29T19:58:37,19.1815,-99.6276,13,,37.1315,
2018-09-29T19:58:37,18.3467,-73.7449,100,,3.7883,0.0040
2018-09-29T19:58:37,18.5603,-99.5993,215,,19.0817,0.0040
2018-09-29T19:58:37,18.5420,-101.3253,14,,67.3476,
2018-09-29T19:58:37,18.5415,-101.3025,13,,80.8415,
2018-09-29T19:58:37,18.0287,-95.1445,100,,9.1123,0.0040
2018-09-29T19:58:37,18.0243,-94.9122,100,,6.5992,0.0040
2018-09-29T19:58:37,17.9668,-95.0093,100,,7.3795,0.0040
2018-09-29T19:58:37,17.9292,-95.1092,100,,8.9300,0.0040
2018-09-29T19:58:37,17.8540,-93.1176,10,604.5292,91.2342,0.0164
2018-09-29T19:58:37,17.8343,-93.1151,10,613.5938,62.4273,0.0102
2018-09-29T19:58:37,17.5737,-95.1012,100,,14.5368,0.0040
2018-09-29T19:58:37,16.0257,-92.5949,100,,13.1252,0.0040
2018-09-29T19:58:37,15.9917,-92.9170,215,,18.4044,0.0040
2018-09-29T19:58:37,15.7045,-91.8317,215,,13.5436,0.0040
2018-09-29T19:58:37,15.6957,-92.5795,100,,18.2283,0.0040
2018-09-29T19:58:37,15.4167,-92.0041,215,,23.8634,0.0040
2018-10-04T19:58:38,52.0838,-120.7721,33,,175.0892,
2018-10-04T19:58:38,52.0014,-121.4061,33,,196.8146,
2018-10-04T19:58:38,51.3830,-120.3684,13,,126.0333,
2018-10-04T19:58:38,50.9683,-120.5452,33,,225.9817,
2018-10-04T19:58:38,50.9626,-120.4879,33,,177.9492,
2018-10-04T19:58:38,50.7785,-120.0765,200,,121.2364,0.0040
2018-10-04T19:58:38,50.7729,-120.0203,33,,117.8254,
2018-10-04T19:58:38,50.5177,-119.2350,33,,119.8864,
2018-10-04T19:58:38,50.3108,-120.7114,33,,152.7881,
2018-10-04T19:58:38,50.0031,-121.4830,33,,122.2944,
2018-10-04T19:58:38,47.3643,-76.8517,215,,16.3326,0.0040
2018-10-04T19:58:38,47.2502,-70.8080,215,,38.3338,0.0040
2018-10-04T19:58:38,47.2103,-78.4538,215,,20.0720,0.0040
2018-10-04T19:58:38,47.1363,-80.6236,215,,18.5661,0.0040
2018-10-04T19:58:38,47.0709,-77.2900,215,,16.1123,0.0040
2018-10-04T19:58:38,49.1431,-124.1963,30,592.7728,376.8673,0.0763
2018-10-04T19:58:38,49.1368,-124.1348,33,,249.8869,
2018-10-04T19:58:38,47.4981,-107.9441,215,,46.3150,0.0040
2018-10-04T19:58:38,46.1533,-79.5121,215,,18.1024,0.0040
2018-10-04T19:58:38,46.2563,-89.5600,33,,32.0548,
2018-10-04T19:58:38,47.9207,-122.9913,215,,102.6765,0.0040
2018-10-04T19:58:38,45.2075,-84.8684,215,,27.7172,0.0040
2018-10-04T19:58:38,47.4823,-121.8422,215,,101.7403,0.0040
2018-10-04T19:58:38,45.1763,-84.8622,215,,27.6786,0.0040
2018-10-04T19:58:38,47.5633,-123.3517,215,,88.6823,0.0040
2018-10-04T19:58:38,44.7246,-73.6473,215,,22.5488,0.0040
2018-10-04T19:58:38,44.7830,-85.1961,215,,23.5313,0.0040
2018-10-04T19:58:38,44.6615,-74.4516,215,,25.6233,0.0040
2018-10-04T19:58:38,46.5562,-121.5716,215,,111.1039,0.0040
2018-10-04T19:58:38,44.1030,-70.9333,215,,22.7836,0.0040
2018-10-04T19:58:38,44.0448,-70.7256,215,,21.6545,0.0040
2018-10-04T19:58:38,46.1902,-122.0557,215,,92.2462,0.0040
2018-10-04T19:58:38,43.4721,-89.9701,14,,26.4119,
2018-10-04T19:58:38,43.1040,-90.4379,100,,19.0347,0.0040
2018-10-04T19:58:38,43.1031,-90.4103,100,,17.5168,0.0040
2018-10-04T19:58:38,43.5258,-103.0734,13,,49.2874,
2018-10-04T19:58:38,44.0712,-112.3509,13,,67.4476,
2018-10-04T19:58:38,43.4434,-103.1808,100,,38.1387,0.0040
2018-10-04T19:58:38,43.4146,-103.1952,215,,37.2096,0.0040
2018-10-04T19:58:38,43.3859,-102.7135,100,,25.9626,0.0040
2018-10-04T19:58:38,43.1016,-102.8906,100,,27.2867,0.0040
2018-10-04T19:58:38,42.6958,-102.4483,13,,51.2656,
2018-10-04T19:58:38,41.7175,-77.0647,14,,33.4358,
2018-10-04T19:58:38,43.8535,-121.9624,14,,59.5070,
2018-10-04T19:58:38,43.8244,-121.9710,200,,62.2586,0.0040
2018-10-04T19:58:38,42.1751,-103.4373,14,,41.2962,
2018-10-04T19:58:38,42.9807,-122.4441,14,,79.0028,
2018-10-04T19:58:38,42.9044,-122.5727,215,,62.7460,0.0040
2018-10-04T19:58:38,41.4382,-102.5195,215,,24.8783,0.0040
2018-10-04T19:58:38,42.7351,-121.9717,13,,102.8776,
2018-10-04T19:58:38,42.6829,-122.0406,100,,86.0293,0.0040
2018-10-04T19:58:38,42.5465,-122.1401,100,,68.5222,0.0040
2018-10-04T19:58:38,40.7370,-103.9941,100,,13.6411,0.0040
2018-10-04T19:58:38,40.7380,-105.8821,13,,52.0326,
2018-10-04T19:58:38,40.3233,-107.6827,215,,37.2445,0.0040
2018-10-04T19:58:38,40.2136,-105.9081,13,,47.4370,
2018-10-04T19:58:38,40.0732,-105.3998,13,,46.4794,
2018-10-04T19:58:38,40.0446,-105.8393,13,,70.3495,
2018-10-04T19:58:38,39.8011,-105.4254,13,,62.9202,
2018-10-04T19:58:38,41.0388,-123.5063,100,,50.4845,0.0040
2018-10-04T19:58:38,39.4931,-106.6443,13,,57.7236,
2018-10-04T19:58:38,39.4508,-111.8794,14,,55.4425,
2018-10-04T19:58:38,38.9919,-105.0035,215,,32.3964,0.0040
2018-10-04T19:58:38,39.0578,-111.6620,14,,48.6425,
2018-10-04T19:58:38,38.4536,-108.9447,14,,52.8697,
2018-10-04T19:58:38,38.6261,-112.4125,14,,52.0563,
2018-10-04T19:58:38,38.3768,-108.9901,215,,31.0734,0.0040
2018-10-04T19:58:38,38.2418,-106.7638,13,,55.8529,
2018-10-04T19:58:38,37.6311,-106.6577,13,,53.7981,
2018-10-04T19:58:38,37.6971,-111.5633,215,,55.2334,0.0040
2018-10-04T19:58:38,37.6647,-114.6009,215,,29.9890,0.0040
2018-10-04T19:58:38,35.9329,-77.2274,10,588.0482,108.1882,0.0231
2018-10-04T19:58:38,36.3778,-105.0037,100,470.1541,38.1299,
2018-10-04T19:58:38,34.4867,-90.4495,10,419.1729,36.9159,0.1016
2018-10-04T19:58:38,33.8338,-85.3538,13,,67.5340,
2018-10-04T19:58:38,34.5755,-106.9549,215,,11.7261,0.0040
2018-10-04T19:58:38,34.4395,-107.6344,100,,19.4209,0.0040
2018-10-04T19:58:38,33.8816,-95.9232,10,615.6265,151.3873,0.0243
2018-10-04T19:58:38,33.8580,-95.9409,10,581.9503,186.7312,0.0425
2018-10-04T19:58:38,33.8571,-95.9159,10,645.6218,367.7535,0.0447
2018-10-04T19:58:38,33.6448,-96.0748,13,,59.9809,
2018-10-04T19:58:38,32.8779,-85.5384,10,452.9590,62.6586,0.0880
2018-10-04T19:58:38,33.4894,-104.8638,215,,19.9141,0.0040
2018-10-04T19:58:38,32.8254,-86.5308,10,469.4949,57.5043,0.0604
2018-10-04T19:58:38,32.8250,-86.5079,10,726.0491,50.8750,0.0040
2018-10-04T19:58:38,33.4722,-106.9168,215,,6.3341,0.0040
2018-10-04T19:58:38,32.7304,-93.1109,10,602.2769,44.5532,0.0082
2018-10-04T19:58:38,32.7297,-93.0869,10,467.5721,44.6958,0.0486
2018-10-04T19:58:38,32.5825,-88.4798,14,,26.2147,
2018-10-04T19:58:38,32.5478,-91.7448,10,533.7158,24.3383,0.0099
2018-10-04T19:58:38,31.9545,-85.3674,10,595.1351,30.5779,0.0061
2018-10-04T19:58:38,31.9541,-85.3450,10,472.9010,36.4420,0.0362
2018-10-04T19:58:38,32.6536,-110.5219,215,,9.0453,0.0040
2018-10-04T19:58:38,31.7122,-88.4640,14,,20.9620,
2018-10-04T19:58:38,31.5844,-85.5640,13,,39.0537,
2018-10-04T19:58:38,31.4469,-82.6241,13,,146.4780,
2018-10-04T19:58:38,31.4466,-82.6021,10,680.8362,193.2111,0.0174
2018-10-04T19:58:38,31.4237,-82.6219,13,,138.7743,
2018-10-04T19:58:38,31.4234,-82.5999,10,705.5028,188.3247,0.0141
2018-10-04T19:58:38,32.0193,-109.8288,215,,12.1671,0.0040
2018-10-04T19:58:38,31.1162,-90.7466,10,457.2440,36.5958,0.0477
2018-10-04T19:58:38,30.7869,-87.4352,10,1127.5813,107.7900,0.0040
2018-10-04T19:58:38,31.0156,-96.6525,10,419.5575,57.7025,0.1585
2018-10-04T19:58:38,30.5408,-83.7828,13,,37.3511,
2018-10-04T19:58:38,30.5405,-83.7609,10,484.4377,45.2392,0.0373
2018-10-04T19:58:38,30.5616,-91.5725,10,670.0687,25.9885,0.0040
2018-10-04T19:58:38,30.5083,-109.6424,10,542.7804,108.2713,0.0391
2018-10-04T19:58:38,27.2375,-81.7602,13,,74.2562,
2018-10-04T19:58:38,26.5694,-106.2549,215,,6.2637,0.0040
2018-10-04T19:58:38,25.6526,-108.3325,10,415.4372,42.9723,0.1297
2018-10-04T19:58:38,25.6306,-108.3240,10,409.1195,38.8743,0.1355
2018-10-04T19:58:38,25.5678,-108.3800,10,427.4134,31.0656,0.0724
2018-10-04T19:58:38,25.5227,-108.3361,10,415.8217,35.2491,0.1056
